id,item_id,code_id,tag_id,description,filepath,created,created_by
10308,230,5,1153,,32193db2-7af3-4625-9b07-b84cc94eff82.jpg,1731055006892,2
10309,230,5,1120,,4cc7e298-a8e7-4da9-bdd7-beafa5ba1291.jpg,1731055120306,2
10310,230,5,1118,,4cc7e298-a8e7-4da9-bdd7-beafa5ba1291.jpg,1731055186852,2
10311,230,5,1107,,4cc7e298-a8e7-4da9-bdd7-beafa5ba1291.jpg,1731055194252,2
10312,230,5,1259,shows distance (16) to pinned target (symbol) and the actual quest target (!-symbol),ee310e99-86b5-4144-a874-8664f387dd71.jpg,1731055380357,2
10313,230,5,1075,,8bf76527-8a9a-46c3-bfb6-9573841fe96f.jpg,1731055679619,2
10314,230,5,1107,target locations,6849e45f-97b1-49e1-960c-46241d676730.jpg,1731055713702,2
10315,230,5,1107,suspicion marker filling,4c4a1946-79f4-4a91-b97e-bb70c5663458.jpg,1731055815028,2
10316,230,5,1146,collectables,c09ebecd-98c6-48a2-ac9e-dd3417789563.jpg,1731055885245,2
10317,230,5,1158,"hire NPCs to perform a task, like fighting or destracting",04e7028e-8d0d-49a2-ae3f-cfbde7342dd0.jpg,1731055980265,2
10318,230,5,1077,,b995cc86-d764-45d3-ac78-1dca03527984.jpg,1731056381013,2
10319,230,5,1142,races against time,b995cc86-d764-45d3-ac78-1dca03527984.jpg,1731056403416,2
10320,230,5,1134,,490047a1-a931-45de-a6b0-c1b037b11085.jpg,1731056422235,2
10321,230,5,1107,quest persons are highlighted,a7b29a82-6de4-4991-b832-144165289228.jpg,1731056481172,2
10322,230,5,1139,,d5bbcac0-0117-418a-a594-8b983923481b.jpg,1731056731067,2
10323,230,5,1139,"puzzle, create map of pieces by correctly ordering them",5c79f202-0fb0-4a90-a2a6-967e782d724a.jpg,1731060710663,2
10324,207,5,1126,ingame real life videos,,1731061004025,2
10325,207,5,1309,progressbar,09a4cb63-44ca-42ab-bf03-2856a6a21f09.jpg,1731061098973,2
10326,207,5,1290,"topics in this game
nature: wood and trees
cooking
maulwürfe
plants, birds
potatoes
crafting/experiments (e.g. potato stamp)
hammer (e.g. how is it made)
ships
creating a short movie from single images
ears
salt",2263c189-87a1-4614-91d5-f9790e734097.jpg,1731061171594,2
10327,207,5,1149,educational content,058ffba3-471f-45db-af2a-818c75a40758.jpg,1731061183023,2
10328,207,5,1107,overlayed over still image,b6d135c7-feb8-4cfb-b58f-a85667ccb2e6.jpg,1731061297103,2
10329,207,5,1107,"highlight on hover (red)
textbox with explanational content",e77c082a-a0ca-413c-a7ad-4506a52f031a.jpg,1731061383642,2
10330,207,5,1150,collect 8 to unlock content,ccc06434-8730-4a13-9864-b48b53701ea6.jpg,1731061479335,2
10331,207,5,1107,"by clicking on the ear the game reads the text, the currently read text is highlighted blue. The ear is also highlighted.",29e34a8c-df3a-42cb-9c20-4b1fd5bbcac5.jpg,1731061735553,2
10332,207,5,1126,text is read out loud by clicking on the ear,644d6f73-0aa8-4826-baa8-b70be8a46770.jpg,1731061789679,2
10333,207,5,1126,print recipe,d4efbac0-7d89-4343-bb22-939c2b5c5fbc.jpg,1731061978060,2
10334,207,5,1140,the player can rotate the pieces to create a path to target 3,f8feffa7-e455-40e6-a31a-00ade6a1c7c4.jpg,1731062321673,2
10335,207,5,1289,game contains multiple songs,,1731062400658,2
10336,207,5,1140,rearrange,f5ede25f-94a6-4b18-ab7a-b5ed72371539.jpg,1731063107826,2
10337,207,5,1142,quiz,f80858ea-b97f-4572-90f2-ae17dc10da4b.jpg,1731063319237,2
10338,207,5,1142,collect potato bugs,aa2184dd-0e5b-4e28-9ced-d4b61cff50a7.jpg,1731063673333,2
10339,207,5,1142,extend the presented pattern,002fce06-56af-41f1-bbbe-6a8f36224ef6.jpg,1731063850006,2
10340,207,5,1142,quiz,1bf0c43e-8f1a-485c-a88c-085c6d6991b6.jpg,1731064124602,2
10341,207,5,1140,,3842f471-0c8b-45d0-9136-12dbabe2fd52.jpg,1731065836600,2
10342,207,5,1129,,247cf47a-d179-4cd3-b4b8-1b585d1c6442.jpg,1731065950918,2
10343,408,5,1142,quiz,4f501cc5-23da-4c7d-92ad-4b68f0a5a7d3.jpg,1731067241870,2
10344,408,5,1289,game contains multiple songs,,1731067305062,2
10345,408,5,1290,"topics in this game
air
electricity
bugs
water & water cycle
baloons
planes
vulcanos",be539189-5f3d-48a0-a075-0d53215f7264.jpg,1731067340836,2
10346,408,5,1149,educational content,,1731067357821,2
10347,408,5,1309,,7d9f68fb-2289-4b78-b5b3-69aa5a27bbc7.jpg,1731067427758,2
10348,408,5,1142,put it back together using blueprint,444f6a70-b29d-454e-895e-ae84cfdd5b34.jpg,1731067760851,2
10349,408,5,1126,table of contents/map,8deb4280-a286-4f99-aaa9-5bcf3c605b57.jpg,1731067863633,2
10350,408,5,1142,collect small circles while evading the enemy.,33fad710-d6ff-4658-b778-dbe9dd85f38e.jpg,1731068200167,2
10351,408,5,1126,printable certificate,59f4d64c-b78a-417c-9112-e0ad6a02e513.jpg,1731068259006,2
10352,408,5,1314,todo nö,6c67e26e-521a-4386-8bed-818b570045b2.jpg,1731068384375,2
10353,408,5,1142,with mng: consumables & highscore,f2cfb76c-9215-43d1-8255-13440a622cc6.jpg,1731068815021,2
10354,408,5,1142,"halma, bring all your bottle to the container
mul: couch coop
mechanics: highlight for possible moves
green star or red dot is animated to show whos turn it is",6aae83c4-0027-4334-8f2e-22c41953a985.jpg,1731069099894,2
10355,408,5,1140,move the two slider such that the target location can be reached,c34f918e-062e-44ab-9f74-654b3b8810c4.jpg,1731069957731,2
10356,408,5,1142,"racing
with mul: couch coop
and highscore",35cd903e-f9c9-4f91-b417-205c4400f92c.jpg,1731070120329,2
10357,408,5,1126,"free drawing
saves on the left
printable
eraseable",561ba2c4-19d7-4c93-b29b-283d4fbf9d2c.jpg,1731070368905,2
10358,408,5,1290,crafting,0731a802-85bf-40b0-9bf8-862a7c41e442.jpg,1731070448325,2
10359,408,5,1126,click on ear such that the game reads the shown content out loud,a3f9274e-6525-47d5-abdd-83b3533387bc.jpg,1731070537981,2
10360,408,5,1142,"pack your bag
mng time
goc: critical failure, reach endpoint",72a02976-fa5c-4f9e-b0af-6ac45573d6a3.jpg,1731070638251,2
10361,408,5,1314,,174c14e5-d0b1-44cf-84fd-053dce7b6747.jpg,1731070954126,2
10362,408,5,1107,"hovered bubble is visually highlighted by brightening the image,
it is also audio highlighted by a voice over",ffb872ed-0340-46c7-8899-3f470b80097f.jpg,1731071133005,2
10363,408,5,1147,"fotogalery
player could submit pictures of creations from the previous games, some of which (many) can be found here",6498e998-1d38-4778-8f9e-d315122dd57c.jpg,1731071304565,2
10364,408,5,1140,switch tiles to create correct image,a7a13507-5934-45f3-97fe-fdf48ab434b1.jpg,1731071395016,2
10365,408,5,1129,,a3f9274e-6525-47d5-abdd-83b3533387bc.jpg,1731071526184,2
10366,232,5,1132,,d41265a4-dc89-48a1-89e2-1dfafd9a1f18.jpg,1731073278799,2
10367,232,5,1151,,a65ba0ec-061b-4d60-bc8d-c581e28618a3.jpg,1731073463368,2
10368,232,5,1107,,a65ba0ec-061b-4d60-bc8d-c581e28618a3.jpg,1731073472170,2
10369,232,5,1309,healthbars,80f8de9d-43c9-49a8-a71d-22d2082832b9.png,1731073570247,2
10370,232,5,1129,background information,58d83177-c697-42fb-94f1-2c3d6c8abafb.jpg,1731073658452,2
10371,232,5,1259,,461d6335-a984-487a-b83f-966708b3c4aa.jpg,1731073777258,2
10372,232,5,1076,,b6b25ec9-0b80-496f-82db-4f0ff96a1991.jpg,1731073802494,2
10373,232,5,1116,,b6b25ec9-0b80-496f-82db-4f0ff96a1991.jpg,1731073811919,2
10374,232,5,1136,,8b29388f-039e-4c79-8c95-404e287ae115.jpg,1731073916829,2
10375,232,5,1153,,c95d5a80-d3f7-4a37-9731-1a9b1ac8268d.jpg,1731074129867,2
10376,232,5,1107,highlighted targets,1b60275c-b0ff-4569-9227-520446d0f231.jpg,1731074198716,2
10377,232,5,1143,tower defense,f3a3e961-36c3-4714-98f3-b4d606f51b3d.jpg,1731074719081,2
10378,232,5,1079,,f3a3e961-36c3-4714-98f3-b4d606f51b3d.jpg,1731074794066,2
10379,232,5,1077,follow ghost image,82ab68a5-ab73-4fa1-8c39-94746586867a.jpg,1731075139588,2
10380,232,5,1107,,badbf158-34ce-41e3-9803-88e2325016a9.jpg,1731075243655,2
10381,232,5,1077,visual aid,b5f97d6d-bf59-4b00-a5e2-e2ed6ddc0f5c.jpg,1731075503642,2
10382,232,5,1315,,9222f4ee-5b7a-476f-90b0-f941f78ec0dd.jpg,1731075580572,2
10383,232,5,1146,collectables,4aadfaee-1636-4eb7-a1ed-0cc813b87a62.jpg,1731075720960,2
10384,232,5,1090,aussichtstürme,d567f303-715c-4155-866b-55165b477feb.jpg,1731075762781,2
10385,232,5,1134,,3b821562-b0a8-4912-8e17-769c1c2569b5.jpg,1731075786088,2
10386,232,5,1309,,c8525e29-dbba-49f3-9c51-6ed41d6c455d.jpg,1731075894632,2
10387,232,5,1107,marker,f2d2b830-7de3-4fa7-b911-3ee3aa3f9ef4.jpg,1731075921642,2
10388,232,5,1095,,ff62a272-d917-4e33-a9be-fc47851bae46.jpg,1731076229210,2
10389,232,5,1126,,fe2cd3f1-101c-464b-9521-5a0862ab7aad.jpg,1731076277683,2
10390,232,5,1321,,e14265ae-657d-46f8-af59-70c34eecc821.jpg,1731077078772,2
10391,232,5,1155,,de0d36f6-2ff4-4353-8968-9ee55d1453ad.jpg,1731077229000,2
10392,232,5,1107,target locations,03d11a86-a32d-4b1d-b687-52ed2b708cac.jpg,1731077668082,2
10393,232,5,1118,,3a07fd87-e09d-45b0-96e9-afcc66bb2120.jpg,1731078112350,2
10394,232,5,1120,,8ff206c2-a8f1-4ca8-84a7-48906a393dd3.jpg,1731078120456,2
10395,232,5,1075,,410def6d-19b9-453e-b54c-4fa05e28272a.jpg,1731078187713,2
10396,232,5,1107,suspicion highlight,13253109-6adc-4659-a836-0b25715e0935.jpg,1731078247826,2
10397,232,5,1122,optional challenge dungeons,8cda316b-bdcd-40e5-b86b-f8ce67ffa775.jpg,1731079128777,2
10398,232,5,1260,,51cce936-5dd7-4cbc-b3a1-20c2160e6a49.jpg,1731079231287,2
10399,232,5,1085,,6bbecebc-f725-4166-b44b-8c590007def2.jpg,1731081442908,2
10400,232,5,1139,,ff4c3a0f-7689-4db6-a5c7-cef5e10810c7.jpg,1731081760112,2
10401,232,5,1107,,ff4c3a0f-7689-4db6-a5c7-cef5e10810c7.jpg,1731081782148,2
10402,232,5,1107,quest persons are highlighted,41c9020c-80a3-45dc-a938-bd6e819bfd5d.jpg,1731082011892,2
10403,232,5,1158,,b56e47c1-6572-4201-9166-2c75f137efe6.jpg,1731082855876,2
10404,232,5,1309,,b56e47c1-6572-4201-9166-2c75f137efe6.jpg,1731082883952,2
10405,232,5,1142,missions with time component,43951332-ba99-4718-b17a-030f9285f951.jpg,1731083263477,2
10406,232,5,1139,,f679ab50-88cc-4d08-a9ed-87a40adf429e.jpg,1731083322013,2
10407,232,5,1133,"skill points for NPC units
and upgrades for weapons of the player character",6a4e40e9-8101-41d0-b6f5-509689b5b106.jpg,1731083448695,2
10408,232,5,1139,,ae2b9e7d-a0bd-4bfe-a928-42de72d29453.jpg,1731083513141,2
10409,344,5,1151,,e0fd7297-149b-4e2e-9b65-17ce726d16b9.jpg,1731151619563,2
10410,344,5,1139,lockpicking,fda15095-9d02-4ed7-ab22-18c0171cf839.jpg,1731152002527,2
10411,344,5,1259,,8af03ac6-4320-4b8f-8ff6-150722f413cb.jpg,1731152148744,2
10412,344,5,1076,,caf7538e-92d5-4c58-abb1-f4dafbf0f5fe.jpg,1731152197304,2
10413,344,5,1309,,caf7538e-92d5-4c58-abb1-f4dafbf0f5fe.jpg,1731152268610,2
10414,344,5,1116,,caf7538e-92d5-4c58-abb1-f4dafbf0f5fe.jpg,1731152274027,2
10415,344,5,1143,,14cad9ae-c40d-4d53-b425-55e5c977143b.jpg,1731152624405,2
10416,344,5,1107,,f9650bc8-aed0-4b9e-a8a2-e06fd83b74d8.jpg,1731152661547,2
10417,344,5,1143,,be64309c-49cf-421d-8d65-7168de56f673.jpg,1731153451768,2
10418,344,5,1107,,5a74e629-d8b5-4457-be7c-78cb7a7206e0.jpg,1731153740242,2
10419,344,5,1120,,0870b4cb-bd73-4721-b3f7-3f02c6059380.jpg,1731154055408,2
10420,344,5,1118,,4d180ffb-4701-4d44-81bb-9f37cd8e0d4c.jpg,1731154282435,2
10421,344,5,1153,,f36bfcd5-3796-4b7e-bbef-e1070dee654a.png,1731154432051,2
10422,344,5,1090,aussichtspunkte,4c468dd0-1190-49b4-baf6-15ac8eaf3d05.jpg,1731154468582,2
10423,344,5,1158,,72eec213-04d8-4a30-8962-5d19ae87e841.jpg,1731154499202,2
10424,344,5,1119,,29d563e0-3bd3-4cc6-9e8b-7e563dddc687.jpg,1731154621787,2
10425,344,5,1309,,a55759f9-b160-4fa2-bead-c40be1392e7b.jpg,1731154713570,2
10426,344,5,1129,,2955d086-d19e-47a8-bc43-f08246e9c3c4.jpg,1731154745478,2
10427,344,5,1107,suspicion highlight,db5f008a-4c88-41b5-a148-5dd14443972e.jpg,1731155095234,2
10428,344,5,1136,,ef084078-cfb8-404e-88d0-2bdf7b4155e2.jpg,1731155481332,2
10429,344,5,1135,,008da75b-eb2a-4b76-8245-ec088030d771.jpg,1731155939168,2
10430,344,5,1309,healthbars,30ff8197-6226-4c29-8c9b-6040d058dea7.jpg,1731156286987,2
10431,344,5,1314,,f69afcdc-a7f0-4923-92a4-93d14a804321.jpg,1731156442090,2
10432,344,5,1139,or mechanics other tower defense,e2a0b020-3fcf-4c89-964c-1d1cf81b6c26.jpg,1731156906484,2
10433,344,5,1142,,2adc0e8c-a28c-4c5a-b226-e014be48b4a4.jpg,1731156941345,2
10434,344,5,1079,,2adc0e8c-a28c-4c5a-b226-e014be48b4a4.jpg,1731157305479,2
10435,344,5,1108,,3a701406-1f42-4f8a-bc80-96badd361684.jpg,1731157549948,2
10436,344,5,1085,purchaseable outfits,e9a1b54d-b67a-408a-8216-64eae790f884.jpg,1731157697083,2
10437,344,5,1155,,13c3bb46-c295-4015-bc8e-3f6456d48d0d.jpg,1731158231563,2
10438,344,5,1134,player is hidden from guard,703c1088-05bf-4403-b1b4-13cf539ded58.jpg,1731158358869,2
10439,344,5,1095,,648312a7-2532-4e62-b3f7-a18cf67e3c97.jpg,1731158458342,2
10440,344,5,1134,hiding in grass,0b69b1bf-4661-4ec8-8884-9324c84f5fc2.jpg,1731158570821,2
10441,135,5,1309,,88e3ae08-5190-4028-b26d-4f66805c3db4.jpg,1731181297249,2
10442,135,5,1245,taking place during the Third Crusade in the Holy Land in 1191,,1731181668380,2
10443,135,5,1261,shows distance to target,4e6a33d5-902f-49f7-bfa6-2feeccb2a977.jpg,1731182250014,2
10444,135,5,1315,,d0eed9bf-34d8-461f-b775-090c75a0f05f.jpg,1731182291105,2
10445,135,5,1126,marker,5b303705-ea02-4ad5-8704-d15a72b0d52c.jpg,1731182351337,2
10446,135,5,1146,collectables,75eb72df-1b5f-41ef-87c4-9102d85a1c99.jpg,1731182508150,2
10447,135,5,1290,"betrayal, treason
this game has a story twist:
the main leader of the good faction is actually the enemy and decives you such that the player assassinates the wrong people",,1731184524346,2
10448,135,5,1136,,e3699e86-1216-402b-a87d-6f706143d04e.jpg,1731184697136,2
10449,135,5,1107,suspicion highlight,73335ade-873d-4511-be31-f45f5495fbca.jpg,1731185921365,2
10450,135,5,1090,aussichtspunkte,f3c38ac0-36e2-4d38-91f2-e6b33b57bf43.jpg,1731185992790,2
10451,135,5,1142,,57d43532-2962-4971-b46f-e4f810657cd2.jpg,1731186067313,2
10452,135,5,1107,target person is hightlighted,febd5e44-fb04-4161-9660-f45d7c9343d4.jpg,1731186362122,2
10453,21,5,1247,"victorian times, maybe close to industrial revolution, between medieval and the modern day",,1731187067451,1
10454,14,5,1311,family tree that can be consulted,9e5cd6c7-7149-4161-ace1-297d32e74342.jpg,1731187525670,1
10455,25,5,1090,,904e0e33-e800-4a87-8f38-fef4dac45097.jpg,1731188104733,1
10456,25,5,1108,checkmark indicates whether a dialog options was already explored,38647fa1-f77e-4635-8be4-5df378030d36.jpg,1731188138940,1
10457,25,5,1108,checkmark indicates whether an item was already explored,6fbda00d-df51-43c9-820d-9a143d16c7a4.jpg,1731188158194,1
10458,25,5,1290,"courtroom drama, kind of",1b3180c7-2248-47df-bd27-eb62a3480dd5.jpg,1731188241111,1
10459,35,5,1142,,5749d366-31fe-46d1-9cda-67ecaa0cae70.jpg,1731191035676,1
10460,35,5,1139,,5a890bd0-460e-45dc-9777-3c6431ac5f2a.jpg,1731191048338,1
10461,35,5,1140,,6c59e426-f39c-454d-be5a-681f6ad818a7.jpg,1731191057011,1
10462,35,5,1100,,a7eac6ba-cf4d-475d-8477-9a1eeba62f61.jpg,1731191092804,1
10463,35,5,1311,,f743135d-8e38-410e-a95d-8f54190b9d3b.jpg,1731191101511,1
10464,35,5,1309,,95958ea0-55e8-488c-804c-47601fd2cf14.jpg,1731191114190,1
10465,35,5,1309,,8e8b3966-9b59-4354-9c30-c6a5b2c764cb.jpg,1731191121803,1
10466,35,5,1309,,105eb836-fb1a-4bcc-9dd4-4174453a1483.jpg,1731191129470,1
10467,35,5,1191,,0071a790-666c-4f50-9f24-f831b089f7f4.jpg,1731191143010,1
10468,35,5,1192,,328cf4fa-63b8-4eaf-ab3b-e9eb4c052397.jpg,1731191155407,1
10469,35,5,1050,,7c8081e7-ccd6-4073-84a4-69acc14ff76c.jpg,1731191176617,1
10470,35,5,1134,,b041098b-7756-4c7c-8cd5-a61d2971efa6.jpg,1731191182888,1
10471,35,5,1108,,a4d9467c-e51e-412e-816b-c514377df903.jpg,1731191190664,1
10472,35,5,1129,,754869a4-8401-4d86-be80-6974401390a4.jpg,1731191200451,1
10473,35,5,1120,,dc954d87-50e9-428a-8f42-7df97742f87b.jpg,1731191216008,1
10474,35,5,1132,,7cf05120-4d34-431e-a998-4c2cf5b94921.jpg,1731191225773,1
10475,35,5,1151,,da824f06-0229-4860-9dc6-f67322abc0f4.jpg,1731191238765,1
10476,35,5,1090,,f79ad4f5-ca78-4273-92b1-0e4311531573.jpg,1731191252065,1
10477,35,5,1091,,60e68de9-c740-4e8a-ad04-9f9042d43f4d.jpg,1731191260278,1
10478,35,5,1108,,408133f0-f5fe-4570-84e1-41cab6aa21a5.jpg,1731191301403,1
10479,135,5,1134,,b418c712-2ba6-41be-bfea-28b981711b68.jpg,1731193281317,2
10480,135,5,1259,shows distance (74) to pinned target and the actual quest target,a1832c51-f8df-466a-9c79-4f7a11afc853.jpg,1731193507014,2
10481,144,5,1090,,a82b9b25-7305-4b09-8e5b-4994982e267f.jpg,1731193516666,1
10482,144,5,1136,,532298c6-5705-46bb-bad3-a438c3604650.jpg,1731193524847,1
10483,144,5,1173,,8c610c90-796d-409c-8834-bea3fd7265e4.jpg,1731193822934,1
10484,144,5,1302,,ed31e4d9-42a1-4d9c-b6f5-9c50600e2f7c.jpg,1731193832648,1
10485,144,5,1174,,870a65a4-8105-4a33-b5e5-bae62deead53.jpg,1731193841054,1
10486,174,5,1052,,22d9cf39-5556-4329-9656-f3b41c871062.jpg,1731194606399,1
10487,174,5,1062,,13992bd3-c9fc-4a26-9505-cbd6b8668890.jpg,1731194614339,1
10488,174,5,1323,,f6ef08f4-86f8-420d-886b-2afc6d6b6cf1.jpg,1731194620488,1
10489,174,5,1090,,c3c50a93-4efe-4ae4-bb4f-b9d60cac311a.jpg,1731194630173,1
10490,174,5,1151,,20c28c81-c077-4c31-961e-03b19ba5a48b.jpg,1731194652876,1
10491,174,5,1309,,a9ff3625-c31d-41f6-980c-c4e08d0280e1.jpg,1731194663987,1
10492,174,5,1198,,034fc074-fffb-4135-9b9b-85f62472e517.jpg,1731194676370,1
10493,246,5,1077,,46f79ce4-e817-43cf-8780-fa6c418f2cf0.jpg,1731234472429,2
10494,246,5,1328,climbing system,,1731234617485,2
10495,246,5,1126,quick access radial menu,9745991e-e468-498d-88d4-33666e7eb4ad.jpg,1731234701491,2
10496,246,5,1107,,e50b1cc0-2498-4016-9e33-3a360ba93b13.jpg,1731234823484,2
10497,246,5,1107,target locations,ac9d4d51-436d-4218-8555-0854bc1f536a.jpg,1731235085943,2
10498,246,5,1136,,daa19b88-06f1-41bf-b539-c341295cbdef.jpg,1731235219368,2
10499,246,5,1309,,daa19b88-06f1-41bf-b539-c341295cbdef.jpg,1731235225505,2
10500,55,5,1123,,bf2b2c59-9d3a-4489-aa0b-577aeb28e0e3.jpg,1731240276767,1
10501,323,5,1126,morality system,,1731241376797,1
10502,354,5,1126,morality system,,1731241473208,1
10503,54,5,1178,simulation and creative expression,,1731241990078,1
10504,54,5,1207,burglars spwan randomly,,1731242048744,1
10505,82,5,1126,players can create custom skill combos that are triggered with a single click (crafting required),476ecc8d-0566-4f32-ab55-1a70368b7a2b.jpg,1731242146751,1
10506,98,5,1290,"different classes, economic inequality",,1731242263189,1
10507,115,5,1126,adjust difficulty by settings a faster/slower BPM,,1731242472350,1
10508,186,5,1178,CATCH THEM ALL,,1731242588998,1
10509,186,5,1136,player can get a bike and swim/fly on their pokemon,,1731242656703,1
10510,186,5,1265,combat is turn-based (using initiative values),,1731242673027,1
10511,186,5,1129,player has a pokedex (lexicon/encyclopedia) of all pokemon they met or caught which is automatically filled and contains useful information,,1731242718909,1
10512,256,5,1035,"cooperation between player character and friend/sidekick cat

the player can give commands to the cat, but not directly control it

the player must also help the cat in some cases (it cannot cross water)",,1731242967409,1
10513,246,5,1321,renovations,fa6740ff-7646-4f3f-89d6-49d98df82231.jpg,1731246696785,2
10514,246,5,1309,,e0f5a494-0af5-483a-af73-e9845c2160de.jpg,1731246761105,2
10515,246,5,1139,tower defense,e0f5a494-0af5-483a-af73-e9845c2160de.jpg,1731246776698,2
10516,246,5,1090,Aussichtstürme,da769475-c6dc-4e76-a6f9-0ed315357a77.jpg,1731246847867,2
10517,246,5,1129,,ff260d3c-0bfa-4de7-9d4b-ce7f9940cbd6.jpg,1731246981237,2
10518,246,5,1134,,4b331a21-2598-46a2-bee3-dbadbe4bacc6.jpg,1731247032268,2
10519,45,5,1102,players can mark items in the inventory as favorites,f0ff4fda-f8a4-4856-b3a4-54e41bc8f2a0.jpg,1731247100639,1
10520,246,5,1085,,485f1862-3588-4ed6-a174-0d6f31e013d8.jpg,1731247256108,2
10521,246,5,1315,eaglevision,10c632d1-2f25-46fb-81e8-bb83c6476c7e.jpg,1731247388524,2
10522,52,5,1154,,e6808192-4f82-4b64-93d3-3a94bb352834.jpg,1731247407013,1
10523,246,5,1077,,1576223d-83c1-4397-8f8a-5a7398f8ba45.jpg,1731247526639,2
10524,246,5,1259,,699a2d0b-81e2-4b42-8643-ad8b546bb1a2.jpg,1731247584503,2
10525,246,5,1142,,699a2d0b-81e2-4b42-8643-ad8b546bb1a2.jpg,1731247606234,2
10526,246,5,1314,looting marker,86ee789a-eee4-40a8-8f07-c9e46c133d9b.jpg,1731247812124,2
10527,246,5,1153,,f24a48ad-fede-45f9-93ab-d2c2eec702d6.jpg,1731247852186,2
10528,246,5,1075,,beda4f05-871d-4006-ba25-80a74cac1262.jpg,1731247975291,2
10529,246,5,1259,shows distance (458) to pinned target (braces) and the actual quest target (!),6c06e0cb-3bcd-4f67-a58a-49b537fe9968.jpg,1731248045285,2
10530,246,5,1260,,a2e1703c-007d-4a56-ad56-4823039f1db0.jpg,1731248146329,2
10531,246,5,1133,skill NPC units,7b782f57-f65a-45c7-b321-b83b2b5b303e.jpg,1731248279899,2
10532,246,5,1158,,07019667-9f05-49e4-92ac-05340aa01a3f.jpg,1731248317432,2
10533,60,5,1153,,993dbf37-432b-4964-9049-563eb6d6297b.jpg,1731248410319,1
10534,246,5,1118,,8080354b-6f28-44a1-a43d-e3a30967d8eb.jpg,1731248423511,2
10535,60,5,1253,day night cycle,67d23b9d-7fca-4665-9d3b-225bf5e5d865.jpg,1731248430832,1
10536,246,5,1120,,8080354b-6f28-44a1-a43d-e3a30967d8eb.jpg,1731248437793,2
10537,60,5,1158,,71a92124-1f74-4e72-ba0e-6001ef8cb12a.jpg,1731248443036,1
10538,60,5,1116,,43998aa1-23dc-48ac-8a6a-5b2e7695ccf5.jpg,1731248454804,1
10539,60,5,1153,,162b6331-0780-4cfe-8d0a-488f5b5edef2.jpg,1731248462034,1
10540,60,5,1156,,bcdfefa8-6bcd-4d09-9160-8a92a7361d2f.jpg,1731248470032,1
10541,60,5,1079,,36cdb3bc-54b4-4859-99fe-47bba932ecdd.jpg,1731248479284,1
10542,246,5,1076,,6c06e0cb-3bcd-4f67-a58a-49b537fe9968.jpg,1731248525908,2
10543,246,5,1116,,6c06e0cb-3bcd-4f67-a58a-49b537fe9968.jpg,1731248531508,2
